permin,dbcons,inbounds,indns,inhttp,inhttps,inmail,meanbytes,meancapbytes,meanepoch,meaniplen,meanttl,numcons,numdstports,numsrcports,outbounds,outdns,outhttp,outhttps,outmail,totalbytes,totalcapbytes,totalepoch,totaliplen,totalttl,undstips,undstports,unsrcips,unsrcports
"Apr 15, 2011 02:38",0,4746,0,10,184,0,267.0844155844156,40.0,1302831512.1325254,256.8824386183937,145.24074074074073,4928,3360,3360,182,0,8,172,0,1316192,197120,6420353691789.085,1234577.0,698027.0,90,109,96,109
"Apr 15, 2011 02:39",0,7096,0,0,190,0,257.50521548174584,40.0,1302831565.9049163,246.7206006174572,151.54602862756104,7286,4750,4750,190,0,0,192,0,1876183,291440,9492430789183.22,1758131.0,1079917.0,93,125,94,125
"Apr 15, 2011 02:40",0,7732,0,0,214,0,260.9106581099786,40.0,1302831629.2040405,250.66223884446737,151.49161722981688,7947,5196,5196,215,0,0,220,0,2073457,317880,10353602957284.51,1943635.0,1174666.0,97,131,106,130
"Apr 15, 2011 02:41",0,5341,0,0,186,0,261.8818854975619,40.0,1302831690.6996753,252.69977678571428,143.78701636904762,5537,3812,3812,196,0,0,184,0,1450040,221480,7213779071404.103,1358514.0,772999.0,93,107,96,107
"Apr 15, 2011 02:42",0,5426,0,0,216,0,259.69172018746747,40.0,1302831750.273788,254.60368411453584,147.53437898960422,5761,3582,3582,335,0,0,196,0,1496084,230440,7505613713327.293,1395992.0,808931.0,91,106,99,106
"Apr 15, 2011 02:43",0,6983,0,0,228,0,232.96895847515316,40.0,1302831803.0198615,225.74379811804963,146.20088394639293,7345,4607,4607,362,0,0,218,0,1711157,293800,9569299593180.883,1583367.0,1025453.0,89,127,93,127
"Apr 15, 2011 02:44",0,4995,0,0,210,0,277.0295926210607,40.0,1302831863.6479871,269.56747059996013,126.82001195933825,5204,4216,4216,209,0,0,214,0,1441662,208160,6779937018424.125,1352420.0,636256.0,91,114,99,114
"Apr 15, 2011 02:45",0,5769,0,0,164,0,270.0373567989374,40.0,1302831925.2588887,262.63670864240123,131.11954459203037,6023,4605,4605,254,0,0,172,0,1626435,240920,7846956685834.286,1522505.0,760100.0,90,128,95,127
"Apr 15, 2011 02:46",0,6034,0,0,134,0,266.43532258064516,40.0,1302831984.7573698,255.62145214521453,128.7006600660066,6200,5064,5064,166,0,0,124,0,1651899,248000,8077558305495.692,1549066.0,779926.0,88,128,95,128
"Apr 15, 2011 02:47",0,4795,0,0,110,0,290.1473410635746,40.0,1302832046.8774738,281.74057284154134,124.94415825262725,5002,3994,3994,207,0,0,112,0,1451317,200080,6516765898481.124,1367287.0,606354.0,87,107,92,107
"Apr 15, 2011 02:48",0,6005,0,0,196,0,264.76326793181084,40.0,1302832112.6667738,255.76901408450703,140.96669428334715,6218,4352,4352,213,0,0,194,0,1646298,248720,8101010076561.999,1543566.0,850734.0,90,108,98,108
"Apr 15, 2011 02:49",0,5210,0,0,198,0,268.1623193844999,40.0,1302832168.0679746,256.56436210847977,145.35122230710465,5329,3644,3644,119,0,0,180,0,1429037,213160,6942792623634.236,1343371.0,761059.0,88,111,95,111
"Apr 15, 2011 02:50",0,6984,0,0,152,0,264.9519754292894,40.0,1302832232.8673208,253.71129766647695,148.01010244735343,7163,4862,4862,179,0,0,146,0,1897851,286520,9332187284028.62,1783083.0,1040215.0,88,125,95,125
"Apr 15, 2011 02:51",0,5726,0,10,234,0,261.58693055792526,40.0,1302832289.4487748,249.97757301808068,146.28894297635605,5861,4192,4192,135,0,8,222,0,1533161,234440,7635900048459.27,1437871.0,841454.0,84,125,84,125
"Apr 15, 2011 02:52",0,5720,0,0,220,0,282.91741563506866,40.0,1302832351.73409,273.4035851026801,144.76122520013922,5897,4158,4158,177,0,0,212,0,1668364,235880,7682802378175.929,1570977.0,831798.0,84,111,92,111
"Apr 15, 2011 02:53",0,6538,0,0,204,0,263.57286576602473,40.0,1302832413.0276926,258.5288432497735,146.78042887345214,6958,4603,4603,420,0,0,198,0,1833940,278320,9065107929846.686,1711978.0,971980.0,87,127,89,126
"Apr 15, 2011 02:54",0,9986,0,0,166,0,254.73909672417136,40.0,1302832469.5514007,245.36766467065868,154.28912175648702,10318,6528,6528,332,0,0,158,0,2628398,412720,13442625420831.352,2458584.0,1545977.0,94,151,103,151
"Apr 15, 2011 02:55",0,5790,0,0,182,0,266.07646276595744,40.0,1302832529.1558297,257.702442380461,132.04471964224285,6016,4687,4687,226,0,0,164,0,1600716,240640,7837840495401.471,1498282.0,767708.0,93,127,95,127
"Apr 15, 2011 02:56",0,6373,0,0,200,0,277.01022744619144,40.0,1302832589.825191,266.74003439112084,129.49445052368299,6551,5250,5250,178,0,0,202,0,1814694,262040,8534856295944.827,1706336.0,828376.0,90,135,97,135
"Apr 15, 2011 02:57",0,4748,0,0,208,0,280.4729647010814,40.0,1302832647.6904478,270.2617056856187,124.61120401337793,4901,4138,4138,153,0,0,190,0,1374598,196040,6385182806330.885,1292932.0,596140.0,88,120,92,122
"Apr 15, 2011 02:58",0,5518,0,0,150,0,242.83612471012626,40.0,1302832714.5309577,231.62621742563832,128.25717294024744,7762,6494,6494,2244,0,0,148,0,1884894,310480,10112587530189.293,1759896.0,974498.0,89,122,97,122
"Apr 15, 2011 02:59",0,4515,0,10,176,0,274.8598766744631,40.0,1302832768.401473,267.0522141440846,124.54152897113902,4703,3824,3824,188,0,8,158,0,1292666,188120,6127222509792.128,1212150.0,565294.0,90,118,95,118
"Apr 15, 2011 03:00",0,6061,0,0,150,0,264.5428479897485,40.0,1302832830.4803586,254.42040413997043,147.66387382947264,6243,4194,4194,182,0,0,144,0,1651541,249720,8133585360688.879,1548657.0,898830.0,90,118,96,118
"Apr 15, 2011 03:01",0,6368,0,0,190,0,270.79935622317595,40.0,1302832887.689445,259.53795688847237,147.5457669478288,6524,4424,4424,156,0,0,180,0,1766695,260960,8499681759285.939,1661562.0,944588.0,86,121,93,120
"Apr 15, 2011 03:02",0,7213,0,0,188,0,321.0795362631437,40.0,1302832945.22148,311.56137208981954,144.06832897093264,7418,5151,5151,205,0,0,182,0,2381768,296720,9664414787652.938,2261624.0,1045792.0,88,122,92,122
"Apr 15, 2011 03:03",0,8424,0,0,190,0,259.698392937981,40.0,1302833014.7516408,253.49302270577104,150.14049195837276,8836,5781,5781,412,0,0,178,0,2294695,353440,11511832518345.498,2143537.0,1269588.0,95,142,96,142
"Apr 15, 2011 03:04",0,6028,0,0,190,0,241.46882871536525,40.0,1302833066.000678,235.1900826446281,151.01504132231406,6352,4038,4038,324,0,0,180,0,1533810,254080,8275595635236.308,1422900.0,913641.0,93,123,101,123
"Apr 15, 2011 03:05",0,8333,0,0,194,0,251.1789189822957,40.0,1302833134.9653997,239.73329348475792,155.08834429169158,8529,5376,5376,196,0,0,184,0,2142305,341160,11111863808119.895,2005369.0,1297314.0,92,135,95,135
"Apr 15, 2011 03:06",0,5228,0,0,180,0,252.72807827210633,40.0,1302833186.894918,243.43085714285715,150.3384761904762,5417,3535,3535,189,0,0,174,0,1369028,216680,7057447373409.7705,1278012.0,789277.0,86,115,93,115
"Apr 15, 2011 03:07",0,5289,0,0,194,0,280.7106038291605,40.0,1302833248.333359,269.75333709343863,132.6909193457417,5432,4328,4328,143,0,0,186,0,1524820,217280,7076990204946.807,1434818.0,705783.0,83,120,85,120
"Apr 15, 2011 03:08",0,4751,0,0,220,0,275.64787878787877,40.0,1302833310.9293232,265.85231279817464,125.90126529765608,4950,3952,3952,199,0,0,204,0,1364457,198000,6449024889100.149,1281674.0,606970.0,87,115,96,115
"Apr 15, 2011 03:09",0,7336,0,0,142,0,267.3074373591409,40.0,1302833371.4918296,256.91716458446496,130.5214557305812,7543,5880,5880,207,0,0,130,0,2016300,301720,9827272121162.871,1891938.0,961160.0,95,147,98,147
"Apr 15, 2011 03:10",0,6566,0,10,168,0,272.4831126320488,40.0,1302833427.83018,261.0238095238095,129.4325144070367,6721,5426,5426,155,0,8,176,0,1831359,268840,8756343468446.64,1721191.0,853478.0,94,137,103,137
"Apr 15, 2011 03:11",0,5659,0,0,202,0,270.9073154017475,40.0,1302833490.3636596,261.13355622030616,127.89477388703149,5837,4728,4728,178,0,0,190,0,1581286,233480,7604639083252.682,1484022.0,726826.0,90,123,95,123
"Apr 15, 2011 03:12",0,6460,0,0,198,0,261.3197604790419,40.0,1302833545.6714115,251.435558289757,144.47400799753922,6680,4432,4432,220,0,0,192,0,1745616,267200,8702928085085.029,1634834.0,939370.0,92,126,100,125
"Apr 15, 2011 03:13",0,5984,0,0,240,0,261.24850444624093,40.0,1302833606.195537,251.80871590153026,145.68512974051896,6185,4188,4188,201,0,0,226,0,1615822,247400,8058025854319.397,1513874.0,875859.0,87,113,93,113
"Apr 15, 2011 03:14",0,7732,0,0,208,0,265.8625247035573,40.0,1302833668.4608953,259.5350605826244,152.16782675947408,8096,5182,5182,364,0,0,202,0,2152423,323840,10547741379859.408,2013473.0,1180518.0,91,131,96,131
"Apr 15, 2011 03:15",0,6590,0,0,186,0,255.29508674733927,40.0,1302833723.7543855,246.91364734299518,148.57895531400968,6859,4690,4690,269,0,0,168,0,1751069,274360,8936136511231.33,1635556.0,984187.0,92,127,95,127
"Apr 15, 2011 03:16",0,5239,0,0,198,0,267.08574074074073,40.0,1302833786.3705294,257.3124881201293,147.82683900399164,5400,3576,3576,161,0,0,190,0,1442263,216000,7035302446400.859,1353721.0,777717.0,87,100,94,100
"Apr 15, 2011 03:17",0,7173,0,0,186,0,266.46543343235214,40.0,1302833852.0306666,256.5526935327517,150.4612934496607,7406,4798,4798,233,0,0,172,0,1973443,296240,9648787508139.117,1852567.0,1086481.0,92,124,93,124
"Apr 15, 2011 03:18",0,7306,0,0,170,0,241.10066401062417,40.0,1302833910.1586156,230.63103354240525,150.84455958549222,7530,4974,4974,224,0,0,160,0,1815488,301200,9810339343494.375,1691448.0,1106294.0,97,134,106,132
"Apr 15, 2011 03:19",0,4670,0,0,152,0,256.76619601328906,40.0,1302833968.716693,246.68046075085323,129.9633105802048,4816,3732,3732,146,0,0,144,0,1236586,192640,6274448393339.593,1156438.0,609268.0,92,108,93,108
"Apr 15, 2011 03:20",0,6335,0,0,492,0,272.91579754601224,40.0,1302834033.2842474,262.5098131574816,125.21149317004239,6520,5254,5254,185,0,0,560,0,1779411,260800,8494477897013.293,1671925.0,797472.0,88,120,97,120
"Apr 15, 2011 03:21",0,5231,0,0,238,0,264.951643017177,40.0,1302834087.9361267,253.30660826509236,126.28946867263379,5356,4488,4488,125,0,0,224,0,1419081,214240,6977979374985.895,1330113.0,663146.0,87,124,93,125
"Apr 15, 2011 03:22",0,5184,0,0,216,0,290.9800263802525,40.0,1302834153.3721328,280.02845059592465,127.25221068819685,5307,4400,4400,123,0,0,202,0,1544231,212280,6914140851945.908,1456708.0,661966.0,85,122,91,122
"Apr 15, 2011 03:23",0,5442,0,0,206,0,281.4705673758865,40.0,1302834210.8731916,271.181917211329,127.68119099491649,5640,4508,4508,198,0,0,204,0,1587494,225600,7347984949324.801,1493670.0,703268.0,88,129,92,129
"Apr 15, 2011 03:24",0,6204,0,0,138,0,240.513468013468,40.0,1302834270.0954287,234.222454224221,146.6100224863476,6534,4205,4205,330,0,0,134,0,1571515,261360,8512719120803.531,1458269.0,912794.0,94,116,99,116
"Apr 15, 2011 03:25",0,7852,0,0,192,0,251.25284542895605,40.0,1302834326.3242235,243.23863347726694,154.60121920243841,8171,5196,5196,319,0,0,190,0,2052987,326840,10645459280395.23,1915261.0,1217330.0,93,133,100,132
"Apr 15, 2011 03:26",0,7317,0,0,164,0,256.68739251223707,40.0,1302834391.524026,247.15639036341364,152.48305430788076,7559,4869,4869,242,0,0,160,0,1940300,302360,9848125165530.111,1815858.0,1120293.0,90,124,94,123
"Apr 15, 2011 03:27",0,9962,0,0,230,0,231.0920209093599,40.0,1302834451.9022183,218.50921843687374,160.82274549098196,10139,5908,5908,177,0,0,220,0,2343042,405560,13209438507836.592,2180722.0,1605011.0,91,161,90,161
"Apr 15, 2011 03:28",0,6284,0,0,184,0,255.99429979972268,40.0,1302834508.8682745,245.99556821779044,149.91722063944286,6491,4310,4310,207,0,0,176,0,1661659,259640,8456698797063.97,1554200.0,947177.0,90,126,98,125
"Apr 15, 2011 03:29",0,7509,0,0,192,0,264.355126690298,40.0,1302834568.5136285,251.66152823920265,158.28225913621262,7617,4690,4690,108,0,0,182,0,2013593,304680,9923690908368.309,1893753.0,1191074.0,86,123,88,123
"Apr 15, 2011 03:30",0,5249,0,0,156,0,256.2616632860041,40.0,1302834626.9424922,246.4972511848341,144.18976303317535,5423,3801,3801,174,0,0,148,0,1389707,216920,7065272181909.136,1300273.0,760601.0,86,106,96,106
"Apr 15, 2011 03:31",0,5888,0,0,240,0,276.546875,40.0,1302834688.8561177,267.31838185511174,129.89454976303318,6080,4776,4776,192,0,0,242,0,1681405,243200,7921234908245.195,1579317.0,767417.0,86,122,89,122
"Apr 15, 2011 03:32",0,6469,0,0,162,0,285.0821754071418,40.0,1302834744.8961957,275.62317728319266,128.57006907137375,6693,5396,5396,224,0,0,168,0,1908055,267720,8719872947590.238,1795685.0,837634.0,93,133,100,133
"Apr 15, 2011 03:33",0,7763,0,0,216,0,261.731190926276,40.0,1302834813.0066636,249.85875561257217,130.88543938422066,7935,6364,6364,172,0,0,212,0,2076837,317400,10337994241207.875,1947649.0,1020252.0,93,154,94,153
"Apr 15, 2011 03:34",0,4744,0,0,142,0,259.828743718593,40.0,1302834868.2194161,253.06546370121694,127.0805707091901,4975,3974,3974,231,0,0,132,0,1292648,199000,6481603469391.596,1206110.0,605666.0,89,121,97,120
"Apr 15, 2011 03:35",0,5620,0,10,206,0,260.5144818349238,40.0,1302834928.6680763,256.61707403471485,127.21643641516117,5973,4628,4628,353,0,8,194,0,1556053,238920,7781833028934.419,1448860.0,718264.0,85,120,91,120
"Apr 15, 2011 03:36",0,5100,0,0,150,0,268.4924840285607,40.0,1302834987.7175198,261.3518952715905,139.97303634232122,5322,3772,3772,222,0,0,146,0,1428917,212880,6933687804632.641,1337599.0,716382.0,87,108,94,107
"Apr 15, 2011 03:37",0,4234,0,0,226,0,269.9447463768116,40.0,1302835051.689719,262.10279277164983,141.24407416099507,4416,3170,3170,182,0,0,206,0,1192076,176640,5753319588261.799,1116820.0,601841.0,85,103,91,103
"Apr 15, 2011 03:38",0,5820,0,10,102,0,269.32287516600263,40.0,1302835117.304625,258.86313465783667,150.46255731023942,6024,3912,3912,204,0,8,98,0,1622401,240960,7848278746643.061,1524445.0,886074.0,89,115,96,115
"Apr 15, 2011 03:39",0,7223,0,0,196,0,245.82379924446843,40.0,1302835166.040655,234.77356147371327,149.80281495791363,7412,4940,4940,189,0,0,180,0,1822046,296480,9656614250693.334,1701404.0,1085621.0,95,133,95,132
"Apr 15, 2011 03:40",0,8790,0,0,160,0,246.43015767266266,40.0,1302835227.7207475,234.93883099229723,156.79157227004984,9006,5746,5746,216,0,0,152,0,2219350,360240,11733334060853.053,2074040.0,1384156.0,92,142,99,142
"Apr 15, 2011 03:41",0,5960,0,0,196,0,258.6516909001797,40.0,1302835290.013619,247.9032581453634,147.33700918964078,6121,4176,4176,161,0,0,184,0,1583207,244840,7974654810173.361,1483701.0,881812.0,89,120,91,119
"Apr 15, 2011 03:42",0,9874,0,0,210,0,249.16686437327007,40.0,1302835352.5038517,237.85388496468215,158.32522704339053,10116,6297,6297,242,0,0,198,0,2520572,404640,13179482425928.963,2357132.0,1569003.0,90,156,101,156
"Apr 15, 2011 03:43",0,6263,0,0,238,0,268.73110693007214,40.0,1302835409.8095329,256.1384248210024,131.19634049323787,6378,5034,5034,115,0,0,236,0,1713967,255120,8309484243765.2,1609830.0,824569.0,88,134,90,134
"Apr 15, 2011 03:44",0,6660,0,0,186,0,251.05870327102804,40.0,1302835462.7736154,239.96472346786248,131.25321375186846,6848,5508,5508,188,0,0,182,0,1719250,273920,8921817249073.719,1605364.0,878084.0,88,144,96,142
"Apr 15, 2011 03:45",0,5864,0,0,212,0,253.4409828167657,40.0,1302835532.2795007,248.9590831918506,129.38607809847198,6227,4811,4811,363,0,0,212,0,1578177,249080,8112756859504.451,1466369.0,762084.0,92,128,97,128
"Apr 15, 2011 03:46",0,6240,0,0,176,0,259.1337813072694,40.0,1302835589.0997164,252.30921262352567,129.68696206566784,6548,5152,5152,308,0,0,164,0,1696808,261920,8530967437424.943,1582988.0,813656.0,90,131,97,132
"Apr 15, 2011 03:47",0,4487,0,0,178,0,271.32974228981834,40.0,1302835648.769232,265.36652682711417,124.4164274674321,4734,3740,3740,247,0,0,164,0,1284475,189360,6167623961273.545,1201845.0,563482.0,90,105,96,105
"Apr 15, 2011 03:48",0,7718,0,0,158,0,249.40257121250315,40.0,1302835712.669981,238.78982700748773,151.48257164988382,7934,5214,5214,216,0,0,158,0,1978760,317360,10336698544323.629,1849666.0,1173384.0,93,132,102,131
"Apr 15, 2011 03:49",0,8429,0,0,220,0,250.6194317783234,40.0,1302835768.0027025,237.49414547604968,154.51448846836192,8553,5540,5540,124,0,0,206,0,2143548,342120,11143154323727.113,2008013.0,1306420.0,89,147,93,147
"Apr 15, 2011 03:50",0,6302,0,0,138,0,252.265625,40.0,1302835831.9033303,241.03649289099525,147.42827804107424,6464,4406,4406,162,0,0,128,0,1630645,258560,8421530817423.127,1525761.0,933221.0,91,118,97,118
"Apr 15, 2011 03:51",0,6873,0,0,274,0,274.16616915422884,40.0,1302835893.28692,262.9659617612978,149.50202780996523,7035,4764,4764,162,0,0,262,0,1928759,281400,9165450509273.482,1815517.0,1032162.0,87,125,90,125
"Apr 15, 2011 03:52",0,4733,0,0,194,0,273.23803705966196,40.0,1302835955.78192,263.8976510067114,128.54488255033556,4911,3990,3990,178,0,0,182,0,1341872,196440,6398227378845.009,1258264.0,612902.0,87,124,95,123
"Apr 15, 2011 03:53",0,5087,0,0,218,0,284.46906827612224,40.0,1302836011.0883615,275.45000970685305,127.27043292564551,5302,4278,4278,215,0,0,222,0,1508255,212080,6907636530790.493,1418843.0,655570.0,88,122,89,122
"Apr 15, 2011 03:54",0,5771,0,0,188,0,260.40037055752066,40.0,1302836068.878987,249.97496979112722,127.303297082686,5937,4819,4819,166,0,0,184,0,1545997,237480,7734937740934.547,1448105.0,737468.0,91,127,101,127
"Apr 15, 2011 03:55",0,5970,0,0,210,0,263.9217252396166,40.0,1302836130.4586828,257.7661209488807,128.74674239893085,6260,4970,4970,290,0,0,208,0,1652150,250400,8155754176671.354,1542988.0,770678.0,90,142,92,140
"Apr 15, 2011 03:56",0,6096,0,0,152,0,267.057478368356,40.0,1302836185.5375233,263.2792292619203,128.44252122795558,6472,5048,5048,376,0,0,150,0,1728396,258880,8431955792798.851,1612322.0,786582.0,91,130,98,130
"Apr 15, 2011 03:57",0,5898,0,0,176,0,274.3319176739628,40.0,1302836247.6515877,266.1655964852991,127.92260898952348,6122,5000,5000,224,0,0,160,0,1679460,244880,7975963508123.02,1575168.0,757046.0,86,130,91,130
"Apr 15, 2011 03:58",0,4754,0,0,142,0,273.1288108217242,40.0,1302836305.8144436,265.27196652719664,126.07280334728034,4953,4018,4018,199,0,0,134,0,1352807,198120,6452948222698.939,1268000.0,602628.0,87,110,94,110
"Apr 15, 2011 03:59",0,5896,0,0,196,0,280.58086899058316,40.0,1302836368.884641,269.8717083051992,128.65091154625253,6053,4816,4816,157,0,0,182,0,1698356,242120,7886068540858.731,1598720.0,762128.0,87,131,94,130
"Apr 15, 2011 04:00",0,6791,0,0,144,0,261.89027538726333,40.0,1302836427.8380952,251.02522363982987,145.3471183457985,6972,4830,4830,181,0,0,138,0,1825899,278880,9083375574887.2,1711741.0,991122.0,92,133,98,133
"Apr 15, 2011 04:01",0,8013,0,10,194,0,262.0633423180593,40.0,1302836489.3948085,249.9575817887797,155.55554173404653,8162,5227,5227,149,0,8,194,0,2138961,326480,10633751426440.428,2009409.0,1250511.0,85,141,91,141
"Apr 15, 2011 04:02",0,7243,0,0,148,0,300.1771731917717,40.0,1302836545.8281796,290.4942310302701,146.37355775756754,7535,4666,4666,292,0,0,146,0,2261835,301400,9816873372815.334,2140071.0,1078334.0,86,115,90,114
"Apr 15, 2011 04:03",0,8161,0,0,280,0,254.9035285731258,40.0,1302836609.8289273,244.71487754356036,151.6278786401852,8417,5523,5523,256,0,0,292,0,2145523,336680,10965975744930.08,2008375.0,1244410.0,92,130,92,130
"Apr 15, 2011 04:04",0,8321,0,0,186,0,258.2433199337905,40.0,1302836672.2957897,245.75494545018583,155.44251288814291,8458,5392,5392,137,0,0,176,0,2184222,338320,11019392574277.79,2049842.0,1296546.0,87,143,95,143
"Apr 15, 2011 04:05",0,8980,0,0,208,0,259.82381212452214,40.0,1302836729.0379844,247.7842397336293,152.97968923418424,9155,6019,6019,175,0,0,202,0,2378687,366200,11927470254342.746,2232536.0,1378347.0,85,151,87,151
"Apr 15, 2011 04:06",0,6115,0,0,150,0,252.43055339049104,40.0,1302836786.8515856,245.68441621885685,154.2550073277968,6415,4016,4016,300,0,0,142,0,1619342,256600,8357697987652.922,1508748.0,947280.0,86,122,94,122
"Apr 15, 2011 04:07",0,3710,0,10,192,0,285.99567650050864,40.0,1302836851.5582957,282.39608998393146,124.57953936797,3932,3194,3194,222,0,8,188,0,1124535,157280,5122754500327.219,1054467.0,465180.0,81,105,84,105
"Apr 15, 2011 04:08",0,4065,0,0,146,0,279.5912901723335,40.0,1302836913.770928,272.75792786250304,125.24957637375938,4294,3458,3458,229,0,0,144,0,1200565,171760,5594381707732.364,1126763.0,517406.0,86,104,94,104
"Apr 15, 2011 04:09",0,6089,0,0,184,0,261.2177586481747,40.0,1302836967.1459978,250.84338728134708,128.70851724701652,6273,4868,4868,184,0,0,178,0,1638619,250920,8172696294906.844,1534409.0,787310.0,91,131,94,130
"Apr 15, 2011 04:10",0,4872,0,0,194,0,267.9982206405694,40.0,1302837029.0155928,259.2390771743569,125.93303389138424,5058,4104,4104,186,0,0,184,0,1355535,202320,6589749692760.868,1269753.0,616820.0,91,117,99,117
"Apr 15, 2011 04:11",0,5375,0,0,210,0,276.0785816108339,40.0,1302837090.107517,269.34019662400294,127.39269152290855,5612,4377,4377,237,0,0,200,0,1549353,224480,7311521749683.385,1452013.0,686774.0,92,120,97,120
"Apr 15, 2011 04:12",0,6218,0,0,286,0,263.9287959761081,40.0,1302837147.9993865,252.5511381853158,143.98573260660467,6362,4454,4454,144,0,0,268,0,1679115,254480,8288649935572.097,1575414.0,898183.0,91,122,99,122
